bw	scale	pct	qlen	maxq	avgq	maxd	avgd	rate
60	1.80	0.99	6	1564.3	287.6	203	37	7138.1 (0.93)
60	1.80	0.99	8	1337.7	278.3	174	36	7143.2 (0.93)
60	1.80	0.99	10	1495.4	294.6	194	38	7133.3 (0.93)
60	1.80	0.99	12	1460.9	295.1	190	38	7158.1 (0.93)
60	1.80	0.99	14	1397.4	272.7	181	35	7170.0 (0.93)
60	1.80	0.99	16	1446.2	292.4	188	38	7163.9 (0.93)
60	1.80	0.99	20	1518.4	285.1	197	37	7167.5 (0.93)
60	1.80	0.99	32	1620.5	288.2	211	37	7173.4 (0.93)
60	1.80	0.99	64	1394.6	261.3	181	34	7172.9 (0.93)
60	1.80	0.99	128	1340.1	236.4	174	30	7179.0 (0.93)
60	1.80	0.99	256	1160.0	179.3	151	23	7178.7 (0.93)
60	1.80	1.00	4	1420.2	321.4	184	41	7157.9 (0.93)
60	1.80	1.00	6	1671.0	322.3	217	41	7195.0 (0.94)
60	1.80	1.00	8	1682.8	335.5	219	43	7213.1 (0.94)
60	1.80	1.00	10	1472.4	325.9	191	42	7220.2 (0.94)
60	1.80	1.00	12	1501.6	328.2	195	42	7228.1 (0.94)
60	1.80	1.00	14	1534.5	339.3	199	44	7221.0 (0.94)
60	1.80	1.00	16	1580.1	343.4	205	44	7221.0 (0.94)
60	1.80	1.00	20	1663.7	347.0	216	45	7222.0 (0.94)
60	1.80	1.00	32	1663.7	347.0	216	45	7222.0 (0.94)
60	1.80	1.00	64	1663.7	347.0	216	45	7222.0 (0.94)
60	1.80	1.00	128	1663.7	347.0	216	45	7222.0 (0.94)
60	1.80	1.00	256	1663.7	347.0	216	45	7222.0 (0.94)
60	1.90	0.90	4	272.1	21.6	35	2	5970.2 (0.78)
60	1.90	0.90	6	281.8	24.6	36	3	6174.6 (0.80)
60	1.90	0.90	8	300.4	18.9	39	2	6308.4 (0.82)
60	1.90	0.90	10	304.9	21.2	39	2	6357.7 (0.83)
60	1.90	0.90	12	321.0	26.5	41	3	6398.3 (0.83)
60	1.90	0.90	14	290.3	17.0	37	2	6464.5 (0.84)
60	1.90	0.90	16	283.5	22.9	36	2	6469.5 (0.84)
60	1.90	0.90	20	218.9	18.3	28	2	6523.9 (0.85)
60	1.90	0.90	32	202.1	16.0	26	2	6578.2 (0.86)
60	1.90	0.90	64	174.2	14.1	22	1	6637.0 (0.86)
60	1.90	0.90	128	161.8	10.0	21	1	6671.4 (0.87)
60	1.90	0.90	256	134.1	10.2	17	1	6682.7 (0.87)
60	1.90	0.91	4	415.7	37.2	54	4	6092.2 (0.79)
60	1.90	0.91	6	383.2	30.5	49	3	6313.1 (0.82)
60	1.90	0.91	8	298.3	29.0	38	3	6401.8 (0.83)
60	1.90	0.91	10	305.9	26.5	39	3	6456.4 (0.84)
60	1.90	0.91	12	378.1	33.8	49	4	6499.9 (0.85)
60	1.90	0.91	14	308.9	29.3	40	3	6539.0 (0.85)
60	1.90	0.91	16	275.9	23.6	35	3	6550.9 (0.85)
60	1.90	0.91	20	314.6	27.7	40	3	6592.7 (0.86)
60	1.90	0.91	32	274.5	22.0	35	2	6645.1 (0.87)
60	1.90	0.91	64	265.5	21.3	34	2	6728.2 (0.88)
60	1.90	0.91	128	212.2	17.5	27	2	6746.2 (0.88)
60	1.90	0.91	256	139.3	10.7	18	1	6756.2 (0.88)
60	1.90	0.92	4	424.1	45.0	55	5	6211.6 (0.81)
60	1.90	0.92	6	469.0	49.4	61	6	6434.0 (0.84)
60	1.90	0.92	8	391.3	36.8	50	4	6507.8 (0.85)
60	1.90	0.92	10	430.9	44.6	56	5	6569.4 (0.86)
60	1.90	0.92	12	410.8	38.8	53	5	6596.2 (0.86)
60	1.90	0.92	14	288.0	30.0	37	3	6629.1 (0.86)
60	1.90	0.92	16	412.5	39.1	53	5	6637.2 (0.86)
60	1.90	0.92	20	324.5	30.1	42	3	6657.3 (0.87)
60	1.90	0.92	32	373.5	33.8	48	4	6732.2 (0.88)
60	1.90	0.92	64	331.2	32.3	43	4	6787.4 (0.88)
60	1.90	0.92	128	219.5	22.9	28	2	6809.2 (0.89)
60	1.90	0.92	256	156.4	12.4	20	1	6825.1 (0.89)
60	1.90	0.93	4	484.7	56.2	63	7	6340.2 (0.83)
60	1.90	0.93	6	441.5	54.4	57	7	6539.1 (0.85)
60	1.90	0.93	8	508.1	61.2	66	7	6615.5 (0.86)
60	1.90	0.93	10	425.7	47.9	55	6	6658.8 (0.87)
60	1.90	0.93	12	465.5	56.0	60	7	6690.8 (0.87)
60	1.90	0.93	14	524.3	51.6	68	6	6703.6 (0.87)
60	1.90	0.93	16	463.8	52.1	60	6	6723.1 (0.88)
60	1.90	0.93	20	444.7	47.9	57	6	6739.6 (0.88)
60	1.90	0.93	32	395.8	40.0	51	5	6793.8 (0.88)
60	1.90	0.93	64	383.8	40.1	49	5	6858.5 (0.89)
60	1.90	0.93	128	383.8	31.5	49	4	6884.0 (0.90)
60	1.90	0.93	256	264.5	16.8	34	2	6890.9 (0.90)
60	1.90	0.94	4	605.6	85.5	78	11	6472.6 (0.84)
60	1.90	0.94	6	585.6	74.2	76	9	6634.5 (0.86)
60	1.90	0.94	8	489.1	65.8	63	8	6715.1 (0.87)
60	1.90	0.94	10	512.1	77.3	66	10	6761.8 (0.88)
60	1.90	0.94	12	514.5	67.1	66	8	6780.9 (0.88)
60	1.90	0.94	14	542.2	72.8	70	9	6807.8 (0.89)
60	1.90	0.94	16	538.0	57.2	70	7	6825.4 (0.89)
60	1.90	0.94	20	512.7	59.7	66	7	6798.6 (0.89)
60	1.90	0.94	32	470.4	59.7	61	7	6869.7 (0.89)
60	1.90	0.94	64	484.5	62.2	63	8	6943.4 (0.90)
60	1.90	0.94	128	434.5	49.5	56	6	6960.2 (0.91)
60	1.90	0.94	256	305.6	28.8	39	3	6963.4 (0.91)
60	1.90	0.95	4	733.5	104.6	95	13	6594.9 (0.86)
60	1.90	0.95	6	708.5	102.6	92	13	6785.0 (0.88)
60	1.90	0.95	8	622.9	108.5	81	14	6819.4 (0.89)
60	1.90	0.95	10	633.2	96.4	82	12	6865.3 (0.89)
60	1.90	0.95	12	692.8	103.9	90	13	6873.6 (0.89)
60	1.90	0.95	14	691.2	100.4	90	13	6890.6 (0.90)
60	1.90	0.95	16	584.7	90.4	76	11	6899.6 (0.90)
60	1.90	0.95	20	547.1	87.0	71	11	6913.3 (0.90)
60	1.90	0.95	32	650.3	103.7	84	13	6953.1 (0.91)
60	1.90	0.95	64	542.7	79.3	70	10	7017.1 (0.91)
60	1.90	0.95	128	589.7	77.0	76	10	7026.8 (0.91)
60	1.90	0.95	256	365.2	41.8	47	5	7025.9 (0.91)
60	1.90	0.96	4	843.0	132.4	109	17	6742.8 (0.88)
60	1.90	0.96	6	760.3	144.6	98	18	6898.5 (0.90)
60	1.90	0.96	8	912.0	136.9	118	17	6944.2 (0.90)
60	1.90	0.96	10	822.0	140.3	107	18	6971.7 (0.91)
60	1.90	0.96	12	811.2	133.0	105	17	6960.5 (0.91)
60	1.90	0.96	14	799.8	127.1	104	16	6983.3 (0.91)
60	1.90	0.96	16	747.5	127.4	97	16	6999.4 (0.91)
60	1.90	0.96	20	724.9	125.9	94	16	7017.5 (0.91)
60	1.90	0.96	32	723.8	122.1	94	15	7032.7 (0.92)
60	1.90	0.96	64	716.5	106.4	93	13	7084.8 (0.92)
60	1.90	0.96	128	653.0	95.4	85	12	7087.5 (0.92)
60	1.90	0.96	256	517.4	67.8	67	8	7087.5 (0.92)
60	1.90	0.97	4	865.1	182.6	112	23	6922.5 (0.90)
60	1.90	0.97	6	930.5	169.9	121	22	7016.5 (0.91)
60	1.90	0.97	8	985.7	186.1	128	24	7034.3 (0.92)
60	1.90	0.97	10	969.8	184.3	126	23	7057.9 (0.92)
60	1.90	0.97	12	1045.4	176.2	136	22	7064.6 (0.92)
60	1.90	0.97	14	1002.8	164.8	130	21	7082.6 (0.92)
60	1.90	0.97	16	910.1	180.3	118	23	7075.9 (0.92)
60	1.90	0.97	20	880.8	172.8	114	22	7099.0 (0.92)
60	1.90	0.97	32	1007.4	174.2	131	22	7127.0 (0.93)
60	1.90	0.97	64	978.9	156.8	127	20	7133.9 (0.93)
60	1.90	0.97	128	771.3	135.2	100	17	7149.7 (0.93)
60	1.90	0.97	256	712.0	93.2	92	12	7146.3 (0.93)
60	1.90	0.98	4	982.0	249.1	127	32	7080.0 (0.92)
60	1.90	0.98	6	1195.6	277.6	155	36	7108.0 (0.93)
60	1.90	0.98	8	1260.3	257.1	164	33	7136.7 (0.93)
60	1.90	0.98	10	1325.4	286.0	172	37	7147.6 (0.93)
60	1.90	0.98	12	1205.5	237.8	156	30	7167.8 (0.93)
60	1.90	0.98	14	1285.1	256.9	167	33	7176.0 (0.93)
60	1.90	0.98	16	1180.9	236.8	153	30	7164.1 (0.93)
60	1.90	0.98	20	1229.4	253.5	160	33	7181.2 (0.94)
60	1.90	0.98	32	1194.2	234.5	155	30	7193.4 (0.94)
60	1.90	0.98	64	1065.5	227.5	138	29	7202.9 (0.94)
60	1.90	0.98	128	1187.2	211.2	154	27	7206.1 (0.94)
60	1.90	0.98	256	951.5	149.5	123	19	7205.4 (0.94)
60	1.90	0.99	4	1633.0	341.9	212	44	7169.9 (0.93)
60	1.90	0.99	6	1627.9	366.6	211	47	7229.4 (0.94)
60	1.90	0.99	8	1674.4	370.2	218	48	7243.6 (0.94)
60	1.90	0.99	10	1455.4	365.3	189	47	7238.8 (0.94)
60	1.90	0.99	12	1524.9	365.0	198	47	7244.5 (0.94)
60	1.90	0.99	14	1681.1	360.3	218	46	7242.0 (0.94)
60	1.90	0.99	16	1654.4	353.3	215	46	7239.1 (0.94)
60	1.90	0.99	20	1544.7	340.6	201	44	7246.8 (0.94)
60	1.90	0.99	32	1419.8	348.5	184	45	7251.5 (0.94)
60	1.90	0.99	64	1472.4	312.9	191	40	7256.3 (0.94)
60	1.90	0.99	128	1546.8	299.7	201	39	7261.1 (0.95)
60	1.90	0.99	256	1376.6	234.5	179	30	7256.1 (0.94)
60	1.90	1.00	4	1750.1	393.6	227	51	7248.2 (0.94)
60	1.90	1.00	6	1741.6	403.2	226	52	7287.1 (0.95)
60	1.90	1.00	8	1767.4	406.8	230	52	7306.9 (0.95)
60	1.90	1.00	10	1654.0	410.4	215	53	7316.9 (0.95)
60	1.90	1.00	12	1833.4	414.8	238	54	7313.3 (0.95)
60	1.90	1.00	14	1791.0	413.3	233	53	7310.9 (0.95)
60	1.90	1.00	16	1774.3	413.0	231	53	7312.2 (0.95)
60	1.90	1.00	20	1712.6	414.2	222	53	7312.2 (0.95)
60	1.90	1.00	32	1712.6	414.2	222	53	7312.2 (0.95)
60	1.90	1.00	64	1712.6	414.2	222	53	7312.2 (0.95)
60	1.90	1.00	128	1712.6	414.2	222	53	7312.2 (0.95)
60	1.90	1.00	256	1712.6	414.2	222	53	7312.2 (0.95)
60	2.00	0.90	4	281.2	19.8	36	2	6030.4 (0.79)
60	2.00	0.90	6	276.6	25.1	36	3	6263.6 (0.82)
60	2.00	0.90	8	376.1	28.3	48	3	6334.0 (0.82)
60	2.00	0.90	10	358.6	30.9	46	4	6426.2 (0.84)
60	2.00	0.90	12	295.0	25.8	38	3	6457.6 (0.84)
60	2.00	0.90	14	353.7	25.0	46	3	6492.0 (0.85)
60	2.00	0.90	16	249.5	22.2	32	2	6508.6 (0.85)
60	2.00	0.90	20	291.0	27.9	37	3	6559.7 (0.85)
60	2.00	0.90	32	209.0	15.3	27	1	6601.7 (0.86)
60	2.00	0.90	64	215.2	20.8	28	2	6654.4 (0.87)
60	2.00	0.90	128	190.5	14.9	24	1	6680.9 (0.87)
60	2.00	0.90	256	137.3	9.8	17	1	6689.2 (0.87)
60	2.00	0.91	4	376.6	27.0	49	3	6076.0 (0.79)
60	2.00	0.91	6	430.7	40.0	56	5	6350.3 (0.83)
60	2.00	0.91	8	375.5	42.2	48	5	6462.7 (0.84)
60	2.00	0.91	10	436.7	33.7	56	4	6508.4 (0.85)
60	2.00	0.91	12	413.2	36.1	53	4	6553.1 (0.85)
60	2.00	0.91	14	361.6	35.7	47	4	6538.6 (0.85)
60	2.00	0.91	16	359.2	34.5	46	4	6604.5 (0.86)
60	2.00	0.91	20	342.7	35.9	44	4	6630.5 (0.86)
60	2.00	0.91	32	308.9	30.3	40	3	6675.1 (0.87)
60	2.00	0.91	64	234.1	22.3	30	2	6725.7 (0.88)
60	2.00	0.91	128	219.5	14.5	28	1	6745.6 (0.88)
60	2.00	0.91	256	137.7	10.9	17	1	6762.4 (0.88)
60	2.00	0.92	4	568.3	63.2	73	8	6247.6 (0.81)
60	2.00	0.92	6	530.6	61.8	69	8	6471.1 (0.84)
60	2.00	0.92	8	373.0	48.3	48	6	6544.7 (0.85)
60	2.00	0.92	10	337.9	42.6	44	5	6549.5 (0.85)
60	2.00	0.92	12	441.0	49.3	57	6	6603.0 (0.86)
60	2.00	0.92	14	475.8	47.1	61	6	6648.6 (0.87)
60	2.00	0.92	16	431.7	49.8	56	6	6690.7 (0.87)
60	2.00	0.92	20	355.2	37.9	46	4	6705.7 (0.87)
60	2.00	0.92	32	471.7	48.5	61	6	6722.3 (0.88)
60	2.00	0.92	64	456.3	48.1	59	6	6791.5 (0.88)
60	2.00	0.92	128	392.4	28.2	51	3	6827.2 (0.89)
60	2.00	0.92	256	147.1	13.7	19	1	6834.2 (0.89)
60	2.00	0.93	4	585.1	75.0	76	9	6415.2 (0.84)
60	2.00	0.93	6	661.1	74.7	86	9	6573.3 (0.86)
60	2.00	0.93	8	562.4	70.0	73	9	6668.3 (0.87)
60	2.00	0.93	10	583.9	69.6	76	9	6696.1 (0.87)
60	2.00	0.93	12	529.3	68.7	68	8	6739.8 (0.88)
60	2.00	0.93	14	551.9	68.0	71	8	6753.8 (0.88)
60	2.00	0.93	16	525.6	62.6	68	8	6752.3 (0.88)
60	2.00	0.93	20	499.8	69.8	65	9	6791.9 (0.88)
60	2.00	0.93	32	519.4	62.2	67	8	6816.5 (0.89)
60	2.00	0.93	64	433.1	48.1	56	6	6869.3 (0.89)
60	2.00	0.93	128	434.0	45.3	56	5	6904.8 (0.90)
60	2.00	0.93	256	206.1	15.3	26	1	6907.3 (0.90)
60	2.00	0.94	4	628.4	88.2	81	11	6537.9 (0.85)
60	2.00	0.94	6	565.3	79.0	73	10	6731.9 (0.88)
60	2.00	0.94	8	557.6	96.0	72	12	6742.5 (0.88)
60	2.00	0.94	10	640.4	94.7	83	12	6804.5 (0.89)
60	2.00	0.94	12	549.6	88.4	71	11	6842.2 (0.89)
60	2.00	0.94	14	647.4	92.7	84	12	6848.7 (0.89)
60	2.00	0.94	16	702.8	98.0	91	12	6859.2 (0.89)
60	2.00	0.94	20	579.1	87.5	75	11	6878.3 (0.90)
60	2.00	0.94	32	614.5	87.0	80	11	6909.4 (0.90)
60	2.00	0.94	64	513.3	66.4	66	8	6945.5 (0.90)
60	2.00	0.94	128	487.6	66.6	63	8	6979.2 (0.91)
60	2.00	0.94	256	387.7	39.3	50	5	6979.8 (0.91)
60	2.00	0.95	4	677.1	113.2	88	14	6679.0 (0.87)
60	2.00	0.95	6	739.1	119.8	96	15	6836.9 (0.89)
60	2.00	0.95	8	831.3	122.9	108	16	6885.5 (0.90)
60	2.00	0.95	10	786.7	124.0	102	16	6913.8 (0.90)
60	2.00	0.95	12	612.6	118.5	79	15	6923.6 (0.90)
60	2.00	0.95	14	709.4	122.7	92	15	6940.6 (0.90)
60	2.00	0.95	16	745.6	126.4	97	16	6946.5 (0.90)
60	2.00	0.95	20	851.3	120.6	110	15	6960.0 (0.91)
60	2.00	0.95	32	780.1	109.6	101	14	6990.3 (0.91)
60	2.00	0.95	64	749.9	102.5	97	13	7026.5 (0.91)
60	2.00	0.95	128	634.2	91.0	82	11	7047.4 (0.92)
60	2.00	0.95	256	608.7	60.9	79	7	7048.4 (0.92)
60	2.00	0.96	4	836.7	158.8	108	20	6830.1 (0.89)
60	2.00	0.96	6	865.8	142.7	112	18	6927.3 (0.90)
60	2.00	0.96	8	898.7	158.0	117	20	6977.3 (0.91)
60	2.00	0.96	10	896.7	171.4	116	22	7013.8 (0.91)
60	2.00	0.96	12	909.9	160.9	118	20	7016.8 (0.91)
60	2.00	0.96	14	825.8	145.7	107	18	7035.8 (0.92)
60	2.00	0.96	16	820.0	162.3	106	21	7030.2 (0.92)
60	2.00	0.96	20	932.9	152.7	121	19	7053.0 (0.92)
60	2.00	0.96	32	856.6	138.7	111	18	7082.8 (0.92)
60	2.00	0.96	64	794.6	124.0	103	16	7109.2 (0.93)
60	2.00	0.96	128	753.3	123.9	98	16	7119.3 (0.93)
60	2.00	0.96	256	690.9	85.6	89	11	7119.7 (0.93)
60	2.00	0.97	4	1044.8	207.6	136	27	6994.0 (0.91)
60	2.00	0.97	6	959.5	205.6	124	26	7045.5 (0.92)
60	2.00	0.97	8	1092.8	212.0	142	27	7095.1 (0.92)
60	2.00	0.97	10	1058.9	232.4	137	30	7100.6 (0.92)
60	2.00	0.97	12	1080.8	218.5	140	28	7129.1 (0.93)
60	2.00	0.97	14	979.5	218.2	127	28	7118.1 (0.93)
60	2.00	0.97	16	1111.8	211.8	144	27	7140.3 (0.93)
60	2.00	0.97	20	1044.9	210.8	136	27	7137.8 (0.93)
60	2.00	0.97	32	1050.3	215.2	136	28	7155.6 (0.93)
60	2.00	0.97	64	1002.0	192.8	130	25	7174.2 (0.93)
60	2.00	0.97	128	1039.3	166.7	135	21	7190.3 (0.94)
60	2.00	0.97	256	895.3	136.8	116	17	7185.1 (0.94)
60	2.00	0.98	4	1309.7	310.0	170	40	7144.4 (0.93)
60	2.00	0.98	6	1415.7	344.4	184	44	7181.5 (0.94)
60	2.00	0.98	8	1448.2	322.6	188	42	7216.2 (0.94)
60	2.00	0.98	10	1458.8	352.6	189	45	7209.6 (0.94)
60	2.00	0.98	12	1417.2	328.0	184	42	7208.8 (0.94)
60	2.00	0.98	14	1318.4	331.2	171	43	7221.4 (0.94)
60	2.00	0.98	16	1423.7	333.8	185	43	7223.8 (0.94)
60	2.00	0.98	20	1424.2	327.6	185	42	7221.6 (0.94)
60	2.00	0.98	32	1319.1	320.9	171	41	7242.4 (0.94)
60	2.00	0.98	64	1368.9	292.3	178	38	7253.8 (0.94)
60	2.00	0.98	128	1372.1	263.7	178	34	7263.3 (0.95)
60	2.00	0.98	256	1204.1	218.3	156	28	7251.9 (0.94)
60	2.00	0.99	4	1641.7	433.6	213	56	7248.7 (0.94)
60	2.00	0.99	6	1743.2	434.0	226	56	7278.6 (0.95)
60	2.00	0.99	8	1821.0	460.2	237	59	7301.4 (0.95)
60	2.00	0.99	10	1595.8	441.7	207	57	7295.6 (0.95)
60	2.00	0.99	12	1871.1	461.7	243	60	7294.0 (0.95)
60	2.00	0.99	14	1808.8	455.7	235	59	7306.3 (0.95)
60	2.00	0.99	16	1835.1	455.2	238	59	7297.4 (0.95)
60	2.00	0.99	20	1659.8	449.9	216	58	7306.9 (0.95)
60	2.00	0.99	32	1607.0	434.6	209	56	7306.4 (0.95)
60	2.00	0.99	64	1731.3	421.6	225	54	7306.2 (0.95)
60	2.00	0.99	128	1685.8	362.6	219	47	7316.6 (0.95)
60	2.00	0.99	256	1513.9	316.5	197	41	7315.7 (0.95)
60	2.00	1.00	4	1900.8	495.2	247	64	7304.4 (0.95)
60	2.00	1.00	6	1926.0	498.9	250	64	7349.6 (0.96)
60	2.00	1.00	8	1780.4	502.0	231	65	7364.0 (0.96)
60	2.00	1.00	10	1907.2	518.6	248	67	7376.0 (0.96)
60	2.00	1.00	12	1851.5	515.4	241	67	7379.4 (0.96)
60	2.00	1.00	14	1740.8	517.9	226	67	7379.9 (0.96)
60	2.00	1.00	16	1747.0	507.3	227	66	7380.5 (0.96)
60	2.00	1.00	20	1923.7	517.4	250	67	7380.5 (0.96)
60	2.00	1.00	32	1923.7	517.4	250	67	7380.5 (0.96)
60	2.00	1.00	64	1923.7	517.4	250	67	7380.5 (0.96)
60	2.00	1.00	128	1923.7	517.4	250	67	7380.5 (0.96)
60	2.00	1.00	256	1923.7	517.4	250	67	7380.5 (0.96)
80	0.30	0.90	4	22.6	0.2	2	0	3602.3 (0.35)
80	0.30	0.90	6	35.0	0.2	3	0	3711.5 (0.36)
80	0.30	0.90	8	27.0	0.3	2	0	3755.3 (0.37)
80	0.30	0.90	10	44.9	0.7	4	0	3765.9 (0.37)
80	0.30	0.90	12	37.8	0.3	3	0	3767.0 (0.37)
80	0.30	0.90	14	48.1	0.3	4	0	3784.8 (0.37)
80	0.30	0.90	16	32.7	0.5	3	0	3783.7 (0.37)
80	0.30	0.90	20	41.7	0.6	4	0	3784.0 (0.37)
80	0.30	0.90	32	41.1	0.6	4	0	3782.6 (0.37)
80	0.30	0.90	64	41.1	0.5	4	0	3791.8 (0.37)
80	0.30	0.90	128	41.1	0.5	4	0	3791.8 (0.37)
80	0.30	0.90	256	41.1	0.5	4	0	3791.8 (0.37)
80	0.30	0.91	4	21.5	0.3	2	0	3603.0 (0.35)
80	0.30	0.91	6	25.5	0.4	2	0	3723.2 (0.36)
80	0.30	0.91	8	29.6	0.2	2	0	3738.5 (0.37)
80	0.30	0.91	10	32.1	0.2	3	0	3764.1 (0.37)
80	0.30	0.91	12	30.5	0.2	2	0	3779.8 (0.37)
80	0.30	0.91	14	36.8	0.4	3	0	3774.1 (0.37)
80	0.30	0.91	16	36.6	0.3	3	0	3789.1 (0.37)
80	0.30	0.91	20	39.5	0.5	3	0	3777.4 (0.37)
80	0.30	0.91	32	39.4	0.5	3	0	3787.9 (0.37)
80	0.30	0.91	64	39.4	0.7	3	0	3777.9 (0.37)
80	0.30	0.91	128	39.4	0.7	3	0	3777.9 (0.37)
80	0.30	0.91	256	39.4	0.7	3	0	3777.9 (0.37)
80	0.30	0.92	4	24.6	0.3	2	0	3632.2 (0.35)
80	0.30	0.92	6	30.3	0.3	2	0	3741.8 (0.37)
80	0.30	0.92	8	37.2	0.2	3	0	3757.4 (0.37)
80	0.30	0.92	10	49.0	0.5	4	0	3779.2 (0.37)
80	0.30	0.92	12	35.3	0.4	3	0	3780.0 (0.37)
80	0.30	0.92	14	38.4	0.5	3	0	3774.3 (0.37)
80	0.30	0.92	16	33.6	0.5	3	0	3776.4 (0.37)
80	0.30	0.92	20	35.7	0.5	3	0	3784.4 (0.37)
80	0.30	0.92	32	34.4	0.3	3	0	3787.8 (0.37)
80	0.30	0.92	64	34.4	0.3	3	0	3787.8 (0.37)
80	0.30	0.92	128	34.4	0.3	3	0	3787.8 (0.37)
80	0.30	0.92	256	34.4	0.3	3	0	3787.8 (0.37)
80	0.30	0.93	4	27.7	0.2	2	0	3654.8 (0.36)
80	0.30	0.93	6	31.0	0.3	3	0	3748.7 (0.37)
80	0.30	0.93	8	36.1	0.3	3	0	3773.4 (0.37)
80	0.30	0.93	10	42.9	0.5	4	0	3770.9 (0.37)
80	0.30	0.93	12	42.2	0.5	4	0	3775.5 (0.37)
80	0.30	0.93	14	36.1	0.5	3	0	3788.7 (0.37)
80	0.30	0.93	16	42.2	0.3	4	0	3786.0 (0.37)
80	0.30	0.93	20	44.1	0.3	4	0	3784.6 (0.37)
80	0.30	0.93	32	42.2	0.5	4	0	3778.4 (0.37)
80	0.30	0.93	64	42.2	0.5	4	0	3778.4 (0.37)
80	0.30	0.93	128	42.2	0.5	4	0	3778.4 (0.37)
80	0.30	0.93	256	42.2	0.5	4	0	3778.4 (0.37)
80	0.30	0.94	4	29.0	0.3	2	0	3667.6 (0.36)
80	0.30	0.94	6	42.7	0.5	4	0	3731.4 (0.36)
80	0.30	0.94	8	39.4	0.5	3	0	3770.2 (0.37)
80	0.30	0.94	10	41.0	0.3	4	0	3788.3 (0.37)
80	0.30	0.94	12	40.1	0.7	3	0	3784.7 (0.37)
80	0.30	0.94	14	37.4	0.7	3	0	3787.2 (0.37)
80	0.30	0.94	16	29.8	0.3	2	0	3784.8 (0.37)
80	0.30	0.94	20	39.4	0.6	3	0	3784.5 (0.37)
80	0.30	0.94	32	37.5	0.4	3	0	3778.3 (0.37)
80	0.30	0.94	64	37.5	0.4	3	0	3778.3 (0.37)
80	0.30	0.94	128	37.5	0.4	3	0	3778.3 (0.37)
80	0.30	0.94	256	37.5	0.4	3	0	3778.3 (0.37)
80	0.30	0.95	4	35.6	0.3	3	0	3714.8 (0.36)
80	0.30	0.95	6	28.2	0.2	2	0	3764.6 (0.37)
80	0.30	0.95	8	33.3	0.6	3	0	3773.1 (0.37)
80	0.30	0.95	10	34.3	0.4	3	0	3785.7 (0.37)
80	0.30	0.95	12	41.1	0.7	4	0	3786.2 (0.37)
80	0.30	0.95	14	41.3	0.3	4	0	3787.3 (0.37)
80	0.30	0.95	16	40.5	0.4	3	0	3777.1 (0.37)
80	0.30	0.95	20	43.9	0.5	4	0	3777.5 (0.37)
80	0.30	0.95	32	37.8	0.7	3	0	3781.7 (0.37)
80	0.30	0.95	64	37.8	0.7	3	0	3781.7 (0.37)
80	0.30	0.95	128	37.8	0.7	3	0	3781.7 (0.37)
80	0.30	0.95	256	37.8	0.7	3	0	3781.7 (0.37)
80	0.30	0.96	4	30.1	0.4	2	0	3722.8 (0.36)
80	0.30	0.96	6	37.8	0.5	3	0	3769.0 (0.37)
80	0.30	0.96	8	33.7	0.4	3	0	3786.0 (0.37)
80	0.30	0.96	10	38.7	0.5	3	0	3779.7 (0.37)
80	0.30	0.96	12	43.9	0.4	4	0	3786.8 (0.37)
80	0.30	0.96	14	34.8	0.2	3	0	3777.9 (0.37)
80	0.30	0.96	16	45.7	0.5	4	0	3785.0 (0.37)
80	0.30	0.96	20	41.0	0.6	4	0	3774.8 (0.37)
80	0.30	0.96	32	41.0	0.7	4	0	3781.6 (0.37)
80	0.30	0.96	64	41.0	0.7	4	0	3781.6 (0.37)
80	0.30	0.96	128	41.0	0.7	4	0	3781.6 (0.37)
80	0.30	0.96	256	41.0	0.7	4	0	3781.6 (0.37)
80	0.30	0.97	4	35.3	0.3	3	0	3756.7 (0.37)
80	0.30	0.97	6	36.5	0.5	3	0	3779.4 (0.37)
80	0.30	0.97	8	37.1	0.8	3	0	3787.9 (0.37)
80	0.30	0.97	10	41.8	0.3	4	0	3788.4 (0.37)
80	0.30	0.97	12	38.0	0.3	3	0	3774.6 (0.37)
80	0.30	0.97	14	38.0	0.6	3	0	3790.6 (0.37)
80	0.30	0.97	16	44.6	0.7	4	0	3781.4 (0.37)
80	0.30	0.97	20	40.0	0.6	3	0	3791.6 (0.37)
80	0.30	0.97	32	40.0	0.8	3	0	3781.4 (0.37)
80	0.30	0.97	64	40.0	0.8	3	0	3781.4 (0.37)
80	0.30	0.97	128	40.0	0.8	3	0	3781.4 (0.37)
80	0.30	0.97	256	40.0	0.8	3	0	3781.4 (0.37)
80	0.30	0.98	4	40.0	0.4	3	0	3758.4 (0.37)
80	0.30	0.98	6	35.6	0.5	3	0	3788.2 (0.37)
80	0.30	0.98	8	37.9	0.4	3	0	3787.4 (0.37)
80	0.30	0.98	10	43.5	0.5	4	0	3790.7 (0.37)
80	0.30	0.98	12	36.8	0.4	3	0	3791.7 (0.37)
80	0.30	0.98	14	40.4	0.6	3	0	3778.5 (0.37)
80	0.30	0.98	16	36.9	0.5	3	0	3778.5 (0.37)
80	0.30	0.98	20	33.7	0.4	3	0	3778.8 (0.37)
80	0.30	0.98	32	34.9	0.6	3	0	3781.6 (0.37)
80	0.30	0.98	64	34.9	0.6	3	0	3781.6 (0.37)
80	0.30	0.98	128	34.9	0.6	3	0	3781.6 (0.37)
80	0.30	0.98	256	34.9	0.6	3	0	3781.6 (0.37)
80	0.30	0.99	4	37.7	0.4	3	0	3735.4 (0.36)
