bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
80	12	0.96	48	726.0	0.2	70	0	8418.5 (0.82)
80	14	0.96	48	566.0	0.2	55	0	8320.8 (0.81)
80	16	0.96	48	598.0	0.2	58	0	8246.3 (0.81)
80	20	0.96	48	598.0	0.4	58	0	8204.9 (0.80)
80	24	0.96	48	598.0	1.0	58	0	8641.8 (0.84)
80	30	0.96	48	598.0	3.9	58	0	8982.6 (0.88)
80	40	0.96	48	607.0	9.0	59	0	9283.4 (0.91)
100	1	0.96	60	943.0	0.0	73	0	9588.5 (0.75)
100	2	0.96	60	943.0	0.0	73	0	10002.9 (0.78)
100	3	0.96	60	815.0	0.0	63	0	10000.3 (0.78)
100	4	0.96	60	943.0	0.0	73	0	10198.7 (0.80)
100	5	0.96	60	751.0	0.0	58	0	10270.6 (0.80)
100	6	0.96	60	815.0	0.0	63	0	10365.0 (0.81)
100	8	0.96	60	943.0	0.1	73	0	10429.4 (0.81)
100	10	0.96	60	751.0	0.2	58	0	10505.3 (0.82)
100	12	0.96	60	815.0	0.1	63	0	10575.1 (0.83)
100	14	0.96	60	879.0	0.3	68	0	10673.2 (0.83)
100	16	0.96	60	911.5	0.2	71	0	10687.4 (0.83)
100	20	0.96	60	924.0	0.2	72	0	10527.1 (0.82)
100	24	0.96	60	923.0	0.3	72	0	10211.4 (0.80)
100	30	0.96	60	920.5	2.5	71	0	10810.6 (0.84)
100	40	0.96	60	921.5	5.3	71	0	11371.9 (0.89)
